@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {VOIP,AUDIO-STREAMING,BROWSING,CHAT,EMAIL,FILE-TRANSFER,P2P,VIDEO-STREAMING},,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
14812814,14812760,14774175,164,136,7569138,7569170,2116108.57142857,1846771.875,1.1476549965,476.0067870966,22,7569116,925800.875,2375721.4575607,6428341,7406380,8384419,1383156.01832946,6389702,6979409,7569116,833971.637225751,VOIP
17311357,17272427,17311357,758,403,16565311,16604397,2878737.83333333,2885226.16666667,0.8087176528,251.9155488504,44,16565311,1331642.84615385,4578330.23958319,16773296,16800000,16773296,0,16565311,16600000,16565311,0,VOIP
22086164,22045012,22086164,108,78,20862796,20900817,2449445.77777778,2454018.22222222,0.9055443037,350.5814771637,19,20862796,1162429.68421053,4771973.31886346,21553389,21600000,21553389,0,20862796,20900000,20862796,0,VOIP
29779605,29779605,29779194,89,74,27642105,27641589,1654422.5,1654399.66666667,1.2760411026,533.6202411013,19,27641589,804854.189189189,4536091.64751507,27641718,27600000,27641718,0,27641589,27600000,27641589,0,VOIP
20594081,20554072,20594081,6,55,6821337,6859762,336952,388567.566037736,5.6326864015,3117.4491350209,6,6821337,179078.965217391,863322.207989156,4613679,6690591.33333333,9553021,2561650.43652834,3745513,5221322,6821337,1541669.1174083,VOIP
29819412,29780876,29819412,3,39,20235009,20234749,135985.735159817,162947.606557377,13.5482215411,7829.8995298767,3,20234749,73993.5781637717,1008882.81806247,21070566,21100000,21070566,0,20234749,20200000,20234749,0,VOIP
29978676,29978676,29962628,0,0,2151296,2150891,30129.3226130653,36230.5054413543,60.8432473802,23314.0716421232,0,2150706,16444.6933625891,58471.3056743355,2247772,2247772,2247772,0,2150706,2150706,2150706,0,VOIP
29996455,29996189,29996201,4,56,84925,124940,19695.462245568,25228.0916736754,90.4773580745,33240.1612123833,4,84925,11056.5628455584,13087.0520067765,-1,0,-1,0,-1,0,-1,0,VOIP
29994302,29994026,29994052,6,67,74380,87329,19916.3519256308,25247.5185185185,89.8837385847,33128.4588652871,6,74102,11129.6111317254,13226.2401228572,-1,0,-1,0,-1,0,-1,0,VOIP
29998969,29998698,29998751,16,300,96722,97608,19945.9428191489,25574.3827791986,89.3030690488,31770.6918527767,11,96722,11202.0048543689,13093.3342456196,-1,0,-1,0,-1,0,-1,0,VOIP
29996737,29996468,29996462,13,258,87457,93759,20391.8885112169,25859.0189655172,87.7762137929,31155.3886677741,11,87185,11396.936550152,13313.5707863162,-1,0,-1,0,-1,0,-1,0,VOIP
29999943,29984394,29999943,13,257,107149,103591,20622.0041265475,25684.8827054795,87.4668328536,30655.224911594,12,103349,11437.2638200534,13460.528066255,-1,0,-1,0,-1,0,-1,0,VOIP
29999085,29999085,29975576,14,269,96876,119327,20963.7211740042,26111.1289198606,86.03595743,29806.2090893772,11,96655,11627.5523255814,13633.9281900345,-1,0,-1,0,-1,0,-1,0,VOIP
29997425,29997204,29997164,153,287,109744,109402,21006.4453781513,26061.8279756733,86.040718495,29865.0634179434,14,109402,11626.9089147287,13713.7136241748,-1,0,-1,0,-1,0,-1,0,VOIP
29999911,29970634,29999911,9,156,92763,95390,20319.0738983051,25817.4793459552,87.9669276352,31316.2262381378,9,92763,11372.2179681577,13488.6501445581,-1,0,-1,0,-1,0,-1,0,VOIP
29999572,29999572,29957194,13,52,115412,133771,23201.5251353442,29226.5307317073,77.334436638,27541.7262619613,1,101685,12936.4260457094,16057.4922522077,-1,0,-1,0,-1,0,-1,0,VOIP
25796133,25795895,25796133,13,44,874557,874558,30170.6374269006,35288.8276333789,61.559614381,20921.5078864728,10,874519,16254.652173913,32493.4493211711,-1,0,-1,0,-1,0,-1,0,VOIP
29992074,29991788,29991820,7,42,10344203,10344145,69748.3441860465,81944.8633879781,26.6070295772,12996.4336577724,0,10343921,37631.2095357591,398200.965289139,5103522,9498062,13892602,6214818.06839098,4297817,7320869,10343921,4275241.13815899,VOIP
29999934,29999695,29999688,10,73,87984,102995,20324.9966124661,25337.5743243243,88.7335285471,31627.5029138397,0,87984,11273.932356257,13356.8396755785,-1,0,-1,0,-1,0,-1,0,VOIP
29999123,29998829,29998871,24,271,75025,96141,21260.686746988,26108.6779808529,85.4024965997,29404.5929275999,11,63101,11713.8317063647,13577.5998442383,-1,0,-1,0,-1,0,-1,0,VOIP
29993801,29993112,29993554,13,278,81947,93716,21047.7978947368,25745.5399141631,86.4178568098,29359.299943345,9,81383,11576.1485912775,13366.094260545,-1,0,-1,0,-1,0,-1,0,VOIP
29987859,29987859,29965118,9,305,91941,92765,21267.985106383,25854.2864538395,85.7346968318,29173.1730497999,0,91941,11668.4276264591,13622.5708675018,-1,0,-1,0,-1,0,-1,0,VOIP
29998462,29998227,29997740,13,74,128336,130008,29295.1435546875,36538.0511571255,61.5698231463,21544.7711952699,12,127985,16250.5211267606,21569.522348423,-1,0,-1,0,-1,0,-1,0,VOIP
29993989,29993720,29993752,7,57,116162,116302,22500.9152288072,27341.6153144941,81.0829129797,28601.8308535087,0,115928,12338.1279308926,15981.7347572508,-1,0,-1,0,-1,0,-1,0,VOIP
29999204,29998969,29998948,9,233,49462,78200,20978.3,25487.6363636364,86.9689742435,29608.1189354224,9,49252,11502.7622699387,13278.0000763469,-1,0,-1,0,-1,0,-1,0,VOIP
29969328,29969108,29969088,0,220,94804,98982,21330.3259786477,25924.8166089965,85.5207697683,29267.2561760477,0,94538,11697.6299765808,13820.6223495804,-1,0,-1,0,-1,0,-1,0,VOIP
29988440,29988170,29988210,14,226,96099,96129,20970.7482517483,25740.9527896996,86.6000365474,29658.9952661759,14,95830,11551.7873651772,13465.487165523,-1,0,-1,0,-1,0,-1,0,VOIP
29999816,29981657,29999816,12,106,99937,99915,21188.4501766784,25750.9150214592,86.0671945455,29387.6135773633,11,99649,11623.3304920573,13619.6128658468,-1,0,-1,0,-1,0,-1,0,VOIP
29978304,29978304,29934772,197,273,50179,50127,20919.9609211444,25695.0832618026,86.7293893611,29723.4960323306,0,49919,11534.5532897268,13241.1823819463,-1,0,-1,0,-1,0,-1,0,VOIP
29969828,29968978,29969580,11,332,99357,103504,21653.8858381503,26105.9059233449,84.5517031329,28881.8808035869,8,99113,11831.7520726411,13959.067300596,-1,0,-1,0,-1,0,-1,0,VOIP
29996818,29996615,29996570,23,311,100258,109221,21799.8655523256,26335.8823529412,83.9088999373,28547.4612673918,11,100258,11922.4236883943,14002.9239566785,-1,0,-1,0,-1,0,-1,0,VOIP
29999308,29999308,29993901,11,203,186829,188374,23165.4888030888,27953.3094128611,79.0018223087,26868.7197718027,11,186829,12663.2790206838,15807.0887253772,-1,0,-1,0,-1,0,-1,0,VOIP
29991181,29990946,29990918,13,213,131167,131202,25034.1786310517,29990.918,73.354897228,24936.7305675625,9,130943,13638.5543428831,17876.7979446667,-1,0,-1,0,-1,0,-1,0,VOIP
29990925,29990666,29979491,11,292,90779,92146,21875.0299051787,26205.8487762238,83.9253874297,28413.0616178061,0,90779,11920.0814785374,13940.5325949026,-1,0,-1,0,-1,0,-1,0,VOIP
29976918,29976677,29976692,71,402,73106,83144,21396.6288365453,25864.2726488352,85.4657573537,29188.9579842731,0,72835,11705.1612651308,13523.2193495316,-1,0,-1,0,-1,0,-1,0,VOIP
29968443,29968173,29968200,14,286,92895,96985,22051.6357615894,26173.1004366812,83.6212945731,28148.8764698253,7,86365,11963.4502994012,13991.9782844288,-1,0,-1,0,-1,0,-1,0,VOIP
29998338,29997121,29998017,193,373,120163,119552,22170.8211382114,26476.625772286,82.9379280945,28037.6866211721,11,119354,12062.0579010856,14208.8523785063,-1,0,-1,0,-1,0,-1,0,VOIP
29998021,29997759,29995119,176,309,87802,87832,21457.6244635193,25680.7525684931,85.6056471192,28800.1665176513,52,87657,11686.022984028,13542.0481969936,-1,0,-1,0,-1,0,-1,0,VOIP
29992953,29992699,29992692,14,295,105031,119977,21593.0158387329,26286.3207712533,84.4198302181,28721.780079474,13,105031,11850.2382457527,14029.3425514323,-1,0,-1,0,-1,0,-1,0,VOIP
29971177,29970909,29970951,13,128,129949,129867,28141.6985915493,34608.4884526559,64.4952982661,22368.5909966098,12,129685,15513.031573499,21148.8647386289,-1,0,-1,0,-1,0,-1,0,VOIP
