@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement-V

@attribute duration numeric
@attribute total_fiat numeric
@attribute total_biat numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {VOIP,AUDIO-STREAMING,BROWSING,CHAT,EMAIL,FILE-TRANSFER,P2P,VIDEO-STREAMING}

@data
2207463,2207400,2207418,14674,14204,2000354,1959996,735800,735806,3.62407,1594.590713,45,1959933,315351.857143,728474.729798,2207400,2207400,2207400,0,1959933,1959933,1959933,0,CHAT
14964295,14964249,14964281,0,0,115266,115210,8766.40246,4520.930816,335.39836,297247.013641,0,115203,2982.123356,9079.001676,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
7250309,7250309,7249995,112656,112686,6553509,6553833,1812577.25,1812498.75,1.379252,500.530391,30,6553509,805589.888889,2159056.104584,6817532,6817532,6817532,0,6553509,6553509,6553509,0,CHAT
14999975,14999975,14961989,0,7,1624147,1624060,21037.8331,29394.870334,81.600136,55546.492577,0,1623923,12264.901881,70207.719672,3249302,3525820,3802338,391055.505839,1288308,1456115.5,1623923,237315.642366,VOIP
14798151,14798098,14798110,1879,2221,7357859,7358010,2466349.666667,2466351.666667,0.946064,294.69898,41,7357568,1138319.307692,2515361.481871,1030457,4879508.666667,7359789,3379387.831216,1030015,4838290,7357568,3354939.148697,VOIP
13388806,13388806,13351015,351,335,5424351,5424668,608582.090909,580478.913043,3.510395,1305.717627,30,5424351,291061,930933.715477,1532015,3569441,6001533,2260745.170679,1531752,3376940.333333,5424351,1954162.774124,CHAT
14996578,14996438,14996565,0,0,152302,190031,11421.506474,6251.173406,247.656499,211234.256242,0,152240,4038.938325,13337.542833,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
14971331,14958435,14970807,0,0,255137,255390,10886.779476,5720.598777,266.709753,232012.036872,0,255086,3750.333417,12742.049608,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
245912,206440,245867,12880,11999,193560,233868,103220,122933.5,24.398972,9690.458375,45,193560,49182.4,82270.357596,-1,0,-1,0,-1,0,-1,0,CHAT
14994228,14994228,14976466,8,60,133691,109034,20738.904564,26136.938918,86.566644,35561.017213,8,95714,11560.700077,15388.270347,-1,0,-1,0,-1,0,-1,0,VOIP
11081222,11081181,11081217,0,0,130907,131892,6580.273753,3304.866388,454.733242,413602.037754,0,130853,2199.527987,7847.415664,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
14867355,14867355,14867034,522,426,5021387,5021350,479592.096774,464594.8125,4.371995,1414.710283,28,5021315,232302.421875,727266.204126,1454433,4381484,8141542,3420494.436629,1452451,3013062,5021315,1826057.250676,CHAT
14999355,14999180,14999026,38,0,249158,232687,6544.144852,3167.692925,468.620151,407487.388624,0,232687,2134.228088,6070.08959,-1,0,-1,0,-1,0,-1,0,P2P
14986664,14986395,14986393,604,357,7263483,7263490,535228.392857,516772.172414,3.936833,1316.904149,15,7263435,258390.758621,1081887.105728,1034312,4995465,7432092,3460640.38519,1034041,4102391,7263435,3115731.300198,CHAT
8186872,8186872,8148349,33,37,1383713,1371630,209919.794872,181074.422222,10.504623,4646.341118,10,1371630,96316.141176,219604.176459,7750304,7750304,7750304,0,1371630,1371630,1371630,0,EMAIL
14993290,14992784,14993041,209,24,72531,72605,29985.568,23988.8656,75.166958,27233.3824,10,72312,13315.53286,16425.808326,-1,0,-1,0,-1,0,-1,0,VOIP
14995055,14994798,14994617,7,11,92801,107380,18375.977941,23211.481424,97.632186,39430.398888,7,92801,10249.524949,12777.645509,-1,0,-1,0,-1,0,-1,0,VOIP
14966937,14946421,14966925,0,0,278842,278801,10653.186743,5673.587945,270.128751,229723.289408,0,278795,3702.85428,13268.344621,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
13075323,13075323,13074989,223185,222846,12852138,12852143,6537661.5,6537494.5,0.45888,142.94102,46,12852092,2615064.6,5723484.840833,13075277,13100000,13075277,0,12852092,12900000,12852092,0,CHAT
14886303,14886303,14847848,95,212,2391091,2429516,167261.831461,154665.083333,12.561883,4600.940878,18,2391041,80033.887097,258554.685975,1967555,4700507,7433459,3864977.783715,1965627,2178334,2391041,300813.12421,CHAT
14371143,14370736,14371143,16,0,9708576,9749235,33112.294931,17654.96683,86.97986,74136.343922,0,9708576,11506.119295,275121.8184,13699771,13700000,13699771,0,9708576,9708576,9708576,0,VIDEO-STREAMING
14988940,14932516,14988940,0,0,377153,376952,6122.392784,8267.479316,283.809262,219955.980877,0,376924,3524.321655,13893.211638,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
10252039,10251213,10251742,45,78,5847958,5847958,465964.227273,445727.913043,4.584454,2047.69022,9,5847917,222870.413043,887486.79039,3635302,4741630,5847958,1564584.062033,1507584,3677750.5,5847917,3069078.896908,VIDEO-STREAMING
1826097,1826048,1826049,233102,231177,1592946,1594872,913024,913024.5,3.285696,1023.494371,48,1592946,365219.4,693541.138181,1592995,1592995,1592995,0,1592946,1592946,1592946,0,CHAT
14957037,14919989,14918333,0,4,163408,190440,5634.436934,7737.724585,306.076665,235513.2905,0,150838,3267.869128,12539.177967,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14995300,14987906,14995300,29,0,1460661,1498910,14126.207352,7123.657957,211.266197,180331.770621,0,1460608,4734.859488,43408.287978,2424888,3755223,5008322,1293447.663364,1143694,1337414,1460608,169820.665278,P2P
14552446,14552116,14552211,40,42,7997798,8035678,501797.103448,428006.205882,4.466603,1798.529264,13,7997798,227381.96875,1008813.860387,3458455,6667865.5,9877276,4538791.856323,1056232,4527015,7997798,4908428.390654,EMAIL
14785932,14785744,14785932,85,7,8419383,8419515,528062.285714,547627.111111,3.855016,1528.14175,7,8419270,264034.5,1144301.22566,3015844,7392535.5,11769227,6189576.477623,1711943,5065606.5,8419270,4742796.405336,CHAT
3863501,3863501,3863022,68,44,3180343,3180326,429277.888889,551860.285714,4.658987,2759.155491,17,3180290,227264.764706,769351.724351,3750720,3750720,3750720,0,3180290,3180290,3180290,0,CHAT
14388391,14388391,14388073,65206,65197,3538316,3538637,846375.941176,846357.235294,2.502017,922.271295,43,3538316,411096.885714,846736.784161,1188768,2809013.8,4105223,1258476.698771,1112947,2176929.8,3538316,1132716.896821,CHAT
13023280,13023280,12985683,4,5,3330517,3368787,9597.111275,13223.709776,179.755023,140158.853991,4,3330464,5565.504274,77486.594408,12589759,12600000,12589759,0,3330464,3330464,3330464,0,EMAIL
14517193,14517193,14477411,436,794,13546473,13546462,3629298.25,3619352.75,0.688838,214.573162,44,13546159,1613021.444444,4481587.477296,13728700,13700000,13728700,0,13546159,13500000,13546159,0,P2P
6434022,6434022,6395342,222,351,1497389,1482083,257360.88,220529.034483,8.703732,3594.485689,40,1482083,116982.218182,253798.675158,5997666,5997666,5997666,0,1482083,1482083,1482083,0,EMAIL
13389685,13389685,13389155,243,125138,10316497,10316946,1673710.625,2231525.833333,1.19495,523.612019,29,10316497,892645.666667,2657821.21222,2488571,6402560.5,10316550,5535217.033886,2013796,6165146.5,10316497,5870896.179264,CHAT
14998033,14997980,14997945,89,54,4297734,4259381,258585.862069,263121.842105,7.801023,3868.907343,13,4259332,129293.387931,457863.696817,2326714,4833583,6672109,2248471.970193,1580528,2495693,4259332,1527720.136056,CHAT
418652,418652,418159,418652,418159,418652,418159,418652,418159,9.554475,2976.218912,49,418159,139550.666667,241281.975203,-1,0,-1,0,-1,0,-1,0,P2P
2807792,2807792,2807257,321,124704,2328707,2328704,701948,935752.333333,3.205366,1267.900186,55,2328649,350974,808692.931646,2807734,2807734,2807734,0,2328649,2328649,2328649,0,CHAT
5509053,5509053,5469806,109,8,1431534,1429679,229543.875,188614,9.983567,4190.738408,8,1429679,102019.5,244226.326193,5173385,5173385,5173385,0,1429679,1429679,1429679,0,EMAIL
14998578,14997549,14998578,0,0,372588,371423,2375.284922,3292.772338,724.802045,576875.621142,0,371423,1379.813983,9837.41409,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14993243,14993003,14993024,15,48,112881,112860,22579.823795,29112.667961,78.768816,30919.8617,9,112626,12706.138136,16289.607431,-1,0,-1,0,-1,0,-1,0,VOIP
2584412,2547829,2584374,154128,189082,1979030,1979323,636957.25,646093.5,3.869352,1205.303179,38,1979030,287156.888889,640898.099968,2169741,2169741,2169741,0,1979030,1979030,1979030,0,CHAT
14944104,14933864,14944104,85,16,74559,74632,33634.828829,25899.660312,68.455091,25531.607649,9,74383,14622.410959,17581.938242,-1,0,-1,0,-1,0,-1,0,VOIP
14975995,14975995,14869509,0,0,163653,140455,6036.27368,8138.756979,287.7939,221806.564439,0,129906,3475.515201,13614.377788,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14975902,14975648,14952999,9,68,90708,89460,20713.206086,26325.702465,86.338706,32938.182956,9,87936,11591.255418,14193.753761,-1,0,-1,0,-1,0,-1,0,VOIP
14966885,14966063,14929173,0,1,172927,158721,2958.889482,4099.168863,581.416908,460901.249659,0,158721,1720.133893,10315.445061,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14999785,14998881,14999785,1,4,160398,137495,2728.557577,3765.951544,632.142394,501668.257245,1,137495,1582.088915,9339.131771,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
12539588,12539543,12539515,184926,184929,5039527,5039529,1567442.875,1567439.375,1.435454,488.13406,44,5039483,737622.823529,1558480.477292,2458743,4107324.666667,5509739,1540322.341266,2268284,3823758,5039483,1416494.9741,CHAT
14115211,14115168,14115167,89,57,4483708,4483396,336075.428571,320799.25,6.234409,2844.165773,12,4483396,162243.804598,583063.194758,1345257,3196174,4895480,1704710.670449,1345213,2499542.25,4483396,1369867.781338,CHAT
14759141,14759124,14758990,15,0,6648783,6688307,9388.755725,4362.692876,335.859655,294494.848989,0,6648630,2978.034907,94646.78558,8709817,8709817,8709817,0,6648630,6648630,6648630,0,P2P
13994545,13994528,13994404,31,0,1425947,1463701,10561.907925,5278.915126,284.253615,242868.203289,0,1425897,3518.869751,29181.819765,5679884,5679884,5679884,0,1425897,1425897,1425897,0,P2P
14983099,14959542,14983099,105,15,75202,75261,34468.990783,26565.778369,66.741867,24368.256527,0,74885,14998.097097,17229.878347,-1,0,-1,0,-1,0,-1,0,VOIP
7581049,7581049,7580629,87,49,2759930,2759192,344593.136364,344574.045455,6.067762,2744.738888,9,2759192,168467.755556,504632.266645,2157136,2527803,2898470,524202.298523,1765982,2262587,2759192,702305.526142,CHAT
14961159,14961047,14960889,0,0,360429,355183,3659.747309,5081.823709,470.150742,372728.944328,0,355183,2127.279824,13408.007169,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14977814,14976581,14939622,5,5,171990,174888,5813.89014,7912.935381,298.174353,231138.469205,5,135650,3354.493617,13061.006893,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14980592,14980050,14980592,0,0,147333,134011,2745.107202,3807.979664,627.011269,498537.908248,0,118271,1595.037479,8928.212565,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14990958,14990738,14990721,6,67,83638,95133,18691.693267,23350.03271,96.458145,39317.033641,6,68352,10374.365398,12908.129148,-1,0,-1,0,-1,0,-1,0,VOIP
12265513,12265513,12265225,1,2,5478643,5478750,9052.039114,12439.376268,191.0234,149152.342833,0,5478595,5237.195986,115993.218665,11904372,11900000,11904372,0,5478595,5478595,5478595,0,EMAIL
9680315,9680315,9680029,19,6,3309330,3346753,7218.728561,9867.511723,240.074832,188451.925376,6,3309274,4167.160999,72956.430936,9251785,9251785,9251785,0,3309274,3309274,3309274,0,EMAIL
14994288,14993475,14994113,65,15,74619,68361,33318.833333,26775.201786,67.492368,25226.072755,9,68053,14831.145401,17383.253487,-1,0,-1,0,-1,0,-1,0,VOIP
14988246,14988246,14979916,8,74,75876,92767,19618.123037,25782.987952,89.870422,35110.312441,8,75875,11135.398217,13068.518314,-1,0,-1,0,-1,0,-1,0,VOIP
14638501,14638119,14638453,0,0,1639988,1639949,15424.782929,7537.823378,197.629525,174698.625221,0,1639949,5061.722337,46006.72242,6126009,7162752.5,8199496,1466176.718402,1446316,1543132.5,1639949,136919.207358,P2P
9601607,9601607,9601367,0,0,3553418,3553548,7133.437593,9767.413021,242.771861,189846.137214,0,3553374,4120.861373,77009.967703,9228407,9228407,9228407,0,3553374,3553374,3553374,0,EMAIL
14971673,14971427,14906811,1,5,243619,243327,5169.691644,6959.295518,336.635725,260867.773428,0,243327,2971.159555,12174.051975,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
