@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement

@attribute duration numeric
@attribute total_fiat numeric
@attribute total_biat numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {VOIP,AUDIO-STREAMING,BROWSING,CHAT,EMAIL,FILE-TRANSFER,P2P,VIDEO-STREAMING}

@data
14812814,14812760,14774175,164,136,7569138,7569170,2116108.571429,1846771.875,1.147655,476.006787,22,7569116,925800.875,2375721.457561,6428341,7406380,8384419,1383156.018329,6389702,6979409,7569116,833971.637226,VOIP
17311357,17272427,17311357,758,403,16565311,16604397,2878737.833333,2885226.166667,0.808718,251.915549,44,16565311,1331642.846154,4578330.239583,16773296,16800000,16773296,0,16565311,16600000,16565311,0,VOIP
22086164,22045012,22086164,108,78,20862796,20900817,2449445.777778,2454018.222222,0.905544,350.581477,19,20862796,1162429.684211,4771973.318863,21553389,21600000,21553389,0,20862796,20900000,20862796,0,VOIP
29779605,29779605,29779194,89,74,27642105,27641589,1654422.5,1654399.666667,1.276041,533.620241,19,27641589,804854.189189,4536091.647515,27641718,27600000,27641718,0,27641589,27600000,27641589,0,VOIP
20594081,20554072,20594081,6,55,6821337,6859762,336952,388567.566038,5.632686,3117.449135,6,6821337,179078.965217,863322.207989,4613679,6690591.333333,9553021,2561650.436528,3745513,5221322,6821337,1541669.117408,VOIP
29978676,29978676,29962628,0,0,2151296,2150891,30129.322613,36230.505441,60.843247,23314.071642,0,2150706,16444.693363,58471.305674,2247772,2247772,2247772,0,2150706,2150706,2150706,0,VOIP
29996455,29996189,29996201,4,56,84925,124940,19695.462246,25228.091674,90.477358,33240.161212,4,84925,11056.562846,13087.052007,-1,0,-1,0,-1,0,-1,0,VOIP
29998969,29998698,29998751,16,300,96722,97608,19945.942819,25574.382779,89.303069,31770.691853,11,96722,11202.004854,13093.334246,-1,0,-1,0,-1,0,-1,0,VOIP
29996737,29996468,29996462,13,258,87457,93759,20391.888511,25859.018966,87.776214,31155.388668,11,87185,11396.93655,13313.570786,-1,0,-1,0,-1,0,-1,0,VOIP
29999943,29984394,29999943,13,257,107149,103591,20622.004127,25684.882705,87.466833,30655.224912,12,103349,11437.26382,13460.528066,-1,0,-1,0,-1,0,-1,0,VOIP
29999085,29999085,29975576,14,269,96876,119327,20963.721174,26111.12892,86.035957,29806.209089,11,96655,11627.552326,13633.92819,-1,0,-1,0,-1,0,-1,0,VOIP
29997425,29997204,29997164,153,287,109744,109402,21006.445378,26061.827976,86.040718,29865.063418,14,109402,11626.908915,13713.713624,-1,0,-1,0,-1,0,-1,0,VOIP
29999911,29970634,29999911,9,156,92763,95390,20319.073898,25817.479346,87.966928,31316.226238,9,92763,11372.217968,13488.650145,-1,0,-1,0,-1,0,-1,0,VOIP
25796133,25795895,25796133,13,44,874557,874558,30170.637427,35288.827633,61.559614,20921.507886,10,874519,16254.652174,32493.449321,-1,0,-1,0,-1,0,-1,0,VOIP
29992074,29991788,29991820,7,42,10344203,10344145,69748.344186,81944.863388,26.60703,12996.433658,0,10343921,37631.209536,398200.965289,5103522,9498062,13892602,6214818.068391,4297817,7320869,10343921,4275241.138159,VOIP
29999934,29999695,29999688,10,73,87984,102995,20324.996612,25337.574324,88.733529,31627.502914,0,87984,11273.932356,13356.839676,-1,0,-1,0,-1,0,-1,0,VOIP
29999123,29998829,29998871,24,271,75025,96141,21260.686747,26108.677981,85.402497,29404.592928,11,63101,11713.831706,13577.599844,-1,0,-1,0,-1,0,-1,0,VOIP
29987859,29987859,29965118,9,305,91941,92765,21267.985106,25854.286454,85.734697,29173.17305,0,91941,11668.427626,13622.570868,-1,0,-1,0,-1,0,-1,0,VOIP
29993989,29993720,29993752,7,57,116162,116302,22500.915229,27341.615314,81.082913,28601.830854,0,115928,12338.127931,15981.734757,-1,0,-1,0,-1,0,-1,0,VOIP
29999204,29998969,29998948,9,233,49462,78200,20978.3,25487.636364,86.968974,29608.118935,9,49252,11502.76227,13278.000076,-1,0,-1,0,-1,0,-1,0,VOIP
29969328,29969108,29969088,0,220,94804,98982,21330.325979,25924.816609,85.52077,29267.256176,0,94538,11697.629977,13820.62235,-1,0,-1,0,-1,0,-1,0,VOIP
29999816,29981657,29999816,12,106,99937,99915,21188.450177,25750.915021,86.067195,29387.613577,11,99649,11623.330492,13619.612866,-1,0,-1,0,-1,0,-1,0,VOIP
29978304,29978304,29934772,197,273,50179,50127,20919.960921,25695.083262,86.729389,29723.496032,0,49919,11534.55329,13241.182382,-1,0,-1,0,-1,0,-1,0,VOIP
29969828,29968978,29969580,11,332,99357,103504,21653.885838,26105.905923,84.551703,28881.880804,8,99113,11831.752073,13959.067301,-1,0,-1,0,-1,0,-1,0,VOIP
29996818,29996615,29996570,23,311,100258,109221,21799.865552,26335.882353,83.9089,28547.461267,11,100258,11922.423688,14002.923957,-1,0,-1,0,-1,0,-1,0,VOIP
29999308,29999308,29993901,11,203,186829,188374,23165.488803,27953.309413,79.001822,26868.719772,11,186829,12663.279021,15807.088725,-1,0,-1,0,-1,0,-1,0,VOIP
29990925,29990666,29979491,11,292,90779,92146,21875.029905,26205.848776,83.925387,28413.061618,0,90779,11920.081479,13940.532595,-1,0,-1,0,-1,0,-1,0,VOIP
29968443,29968173,29968200,14,286,92895,96985,22051.635762,26173.100437,83.621295,28148.87647,7,86365,11963.450299,13991.978284,-1,0,-1,0,-1,0,-1,0,VOIP
29998338,29997121,29998017,193,373,120163,119552,22170.821138,26476.625772,82.937928,28037.686621,11,119354,12062.057901,14208.852379,-1,0,-1,0,-1,0,-1,0,VOIP
29998021,29997759,29995119,176,309,87802,87832,21457.624464,25680.752568,85.605647,28800.166518,52,87657,11686.022984,13542.048197,-1,0,-1,0,-1,0,-1,0,VOIP
29992953,29992699,29992692,14,295,105031,119977,21593.015839,26286.320771,84.41983,28721.780079,13,105031,11850.238246,14029.342551,-1,0,-1,0,-1,0,-1,0,VOIP
29997883,29997615,29997653,135,296,115173,135506,25660.919589,31150.2108,71.138353,24113.568281,11,114962,14063.70511,18586.937506,-1,0,-1,0,-1,0,-1,0,VOIP
29998979,29998722,29998793,16,101,140809,140842,21230.518047,25861.028448,85.836255,29377.16647,0,140608,11654.614996,13887.486538,-1,0,-1,0,-1,0,-1,0,VOIP
29994696,29994490,29994513,8,160,94321,94279,21227.523001,25924.384615,85.748494,29165.923202,8,94093,11666.548425,13661.308412,-1,0,-1,0,-1,0,-1,0,VOIP
29996244,29995950,29996023,14,291,93792,93053,21035.02805,25747.659227,86.444156,29593.571782,0,92826,11572.625,13482.131163,-1,0,-1,0,-1,0,-1,0,VOIP
29973071,29972835,29972808,14,274,91368,94021,21798.425455,26431.047619,83.775199,28489.606554,0,91117,11941.46255,13972.509311,-1,0,-1,0,-1,0,-1,0,VOIP
29998778,29997849,29982658,12,251,133441,133446,25551.830494,30909.956701,71.536247,24324.090801,12,133223,13985.444289,18624.226333,-1,0,-1,0,-1,0,-1,0,VOIP
29989296,29989099,29989062,175,323,99304,99309,21826.127365,26260.124343,83.963291,28344.479977,12,99043,11914.698451,14023.844371,-1,0,-1,0,-1,0,-1,0,VOIP
29994308,29994066,29994087,14,248,91307,64199,21227.22293,25834.700258,85.882962,29157.398797,10,63947,11648.274951,13467.067967,-1,0,-1,0,-1,0,-1,0,VOIP
29995812,29995561,29995584,17,237,88376,88911,21673.093208,26219.916084,84.345108,28482.009422,8,88121,11860.740214,14021.697734,-1,0,-1,0,-1,0,-1,0,VOIP
29997337,29997337,29990418,11,252,107860,106931,22024.476505,26563.70062,83.107377,28068.224856,11,106661,12037.454655,14146.292005,-1,0,-1,0,-1,0,-1,0,VOIP
29984128,29983884,29983882,14,299,65240,87128,20938.46648,25803.685026,86.579139,29765.748065,7,61340,11554.577264,13339.367142,-1,0,-1,0,-1,0,-1,0,VOIP
29975333,29975070,29974633,0,208,92601,93462,21319.395448,25997.079792,85.436916,29066.232559,-226,92363,11709.114453,13607.182816,-1,0,-1,0,-1,0,-1,0,VOIP
29997713,29997440,29980160,16,201,135357,135333,27801.149212,34420.390356,65.071627,22504.715609,13,135126,15375.557663,20254.038927,-1,0,-1,0,-1,0,-1,0,VOIP
29982537,29982281,29981658,12,282,96065,100896,22358.15138,26865.284946,82.014407,27656.39879,12,95828,12197.940195,14635.262609,-1,0,-1,0,-1,0,-1,0,VOIP
29984434,29984185,29984225,21,290,86733,86738,21115.623239,25781.792777,86.211399,29486.866419,12,86511,11603.883127,13303.925548,-1,0,-1,0,-1,0,-1,0,VOIP
29985059,29984865,29984903,14,246,99362,99377,21175.752119,25672.005993,86.242952,29486.618652,13,99110,11599.635977,13796.760555,-1,0,-1,0,-1,0,-1,0,VOIP
29998997,29998758,29998778,169,303,99168,98810,21275.714894,25794.306105,85.836203,29206.77648,18,98379,11654.621989,13350.24958,-1,0,-1,0,-1,0,-1,0,VOIP
29984465,29984255,29984214,14,254,122454,122384,21447.96495,26095.921671,85.010688,29039.437589,-403,122201,11767.843407,13919.711696,-1,0,-1,0,-1,0,-1,0,VOIP
29999981,29999719,29983245,13,208,97710,98319,21897.605109,26486.965548,83.46672,28278.551243,0,97080,11985.609668,14351.224455,-1,0,-1,0,-1,0,-1,0,VOIP
29986054,29985823,29985807,63,225,88189,88107,21296.74929,25716.815609,85.906602,29274.075208,16,87866,11645.069515,13722.065007,-1,0,-1,0,-1,0,-1,0,VOIP
29983872,29983687,29983682,12,211,122608,132052,25238.793771,30286.547475,72.705753,24531.254669,-434,122348,13760.381827,17641.528528,-1,0,-1,0,-1,0,-1,0,VOIP
29985880,29985627,29985646,12,292,94019,94001,21935.352597,26442.368607,83.472621,28286.646915,12,93779,11984.764189,14197.503696,-1,0,-1,0,-1,0,-1,0,VOIP
29994415,29994161,29984598,19,317,106848,93192,21485.788682,25960.690909,85.115846,28819.831959,9,85490,11753.297414,13679.5734,-1,0,-1,0,-1,0,-1,0,VOIP
29986509,29986294,29986294,13,77,102087,102509,21418.781429,25917.280899,85.338377,28903.998128,11,101758,11722.638389,13828.818355,-1,0,-1,0,-1,0,-1,0,VOIP
