@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE total_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {VOIP,AUDIO-STREAMING,BROWSING,CHAT,EMAIL,FILE-TRANSFER,P2P,VIDEO-STREAMING},,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
10345300,10345257,10345174,60,52,5871778,5870638,517262.85,470235.181818182,4.2531391066,2260.4467729307,13,5870638,240588.372093023,1022684.72516946,4092108,4981436,5870764,1257699.71899774,3435979,4653308.5,5870638,1721563.88877657,CHAT
14966353,14966200,14966053,7,0,635321,635242,10502.5964912281,5615.7797373358,273.4133024926,227450.334760913,0,635042,3658.3605475434,21347.5751363246,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
272867,233627,272820,20303,19353,213324,253467,116813.5,136410,21.9887344384,8733.1923611137,47,213324,54573.4,90181.7371536499,-1,0,-1,0,-1,0,-1,0,CHAT
14999391,14998887,14999391,0,0,149034,146556,9062.7716012085,4758.6900380711,320.6130168885,277900.949445214,0,146556,3119.6736688852,9995.7823251853,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
7190597,7189947,7190597,116,492,6555090,6594711,898743.375,898824.625,2.5032692,1137.1795693737,12,6555090,422976.294117647,1582350.33441528,7051063,7051063,7051063,0,6555090,6555090,6555090,0,CHAT
14990289,14990249,14990288,0,0,335322,335264,10482.6916083916,5736.8113279755,269.8413619644,223305.43460503,0,335264,3706.7974777448,13031.1786320245,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
4894345,4894050,4894345,8600,354,1857545,1857548,444913.636363636,407862.083333333,5.1079357912,2363.9526841692,24,1857504,203931.041666667,463960.72947095,1796398,2139641,2482884,485418.905788598,1438583,1648043.5,1857504,296221.879879762,CHAT
13843963,13842978,13843963,9,0,2192110,2192320,16077.7909407666,8943.1285529716,174.1553339893,145403.523543078,0,2191964,5744.3829875519,52777.3975342276,11840857,11800000,11840857,0,2191964,2191964,2191964,0,VIDEO-STREAMING
3334635,3334345,3334447,123,61,1028396,1028363,123494.259259259,133377.88,16.1936763694,6876.6146819667,16,1028116,62917.641509434,160897.891051173,2322320,2322320,2322320,0,1028116,1028116,1028116,0,CHAT
14997888,14997526,14997032,0,0,132108,131547,5902.2140889414,3006.6222935044,502.137367608,438405.460822217,0,131252,1991.7513944223,7511.2007696113,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
8959011,8920202,8959011,83,57,6093327,6092759,892020.2,895901.1,2.4556281938,933.8084304172,15,6092759,426619.571428571,1362168.14551061,1895443,4285730.5,6676018,3380377.00047073,1894923,3993841,6092759,2968318.30190884,CHAT
