@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement-V

@attribute duration numeric
@attribute total_fiat numeric
@attribute total_biat numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {TOR,NONTOR}

@data
13978645,17,7,2249885,2064514,215483.375,254157.181818,484527.921325,462592.986971,8.656061,3046.003386,7,2064514,116488.708333,334260.192004,1363299,2254176.2,3870047,1010713.698022,1147658,1533121.8,2064514,421832.929403,NONTOR
5545334,30,6,2349340,2315198,267851.55,291859.684211,662553.265035,667200.262669,7.393603,3556.683872,6,2297754,138633.35,468135.293018,2347008,2656002,2964996,436983.505491,1978303,2138028.5,2297754,225885.968355,NONTOR
14701087,20,5,5881392,5932194,284572.901961,341885.744186,889248.028147,946533.667755,6.530129,2336.970049,5,5881355,154748.284211,649646.590333,2757283,4248801.333333,6270335,1815508.407816,1297996,3043251.333333,5881355,2479421.916591,NONTOR
57245,-1,-1,-1,-1,0,0,0,0,34.937549,2323.347017,57245,57245,57245,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57532,-1,-1,-1,-1,0,0,0,0,34.763262,1494.820274,57532,57532,57532,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55025,-1,-1,-1,-1,0,0,0,0,36.347115,2798.727851,55025,55025,55025,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57471,-1,-1,-1,-1,0,0,0,0,34.80016,1496.406883,57471,57471,57471,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57811,-1,-1,-1,-1,0,0,0,0,34.595492,1487.606165,57811,57811,57811,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55429,-1,-1,-1,-1,0,0,0,0,36.082195,2778.329034,55429,55429,55429,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57422,-1,-1,-1,-1,0,0,0,0,34.829856,1497.683815,57422,57422,57422,0,-1,0,-1,0,-1,0,-1,0,NONTOR
181425,-1,-1,-1,-1,0,0,0,0,11.023839,1025.217032,181425,181425,181425,0,-1,0,-1,0,-1,0,-1,0,NONTOR
54803,-1,-1,-1,-1,0,0,0,0,36.494352,2810.065142,54803,54803,54803,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55038,-1,-1,-1,-1,0,0,0,0,36.33853,2798.06679,55038,55038,55038,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57120,-1,-1,-1,-1,0,0,0,0,35.014006,2328.431373,57120,57120,57120,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2584495,2413234,2412833,2413234,2412833,2413234,2412833,0,0,1.547691,91.313777,171261,2241572,861498.333333,1195178.871245,2413234,2413234,2413234,0,2241572,2241572,2241572,0,NONTOR
67336,-1,-1,-1,-1,0,0,0,0,29.701794,1277.177141,67336,67336,67336,0,-1,0,-1,0,-1,0,-1,0,NONTOR
66827,-1,-1,-1,-1,0,0,0,0,29.928023,2304.457779,66827,66827,66827,0,-1,0,-1,0,-1,0,-1,0,NONTOR
1124443,-1,1066808,-1,1066808,0,1066808,0,0,2.667988,112.05548,57635,1066808,562221.5,713593.07169,1124443,1124443,1124443,0,1066808,1066808,1066808,0,NONTOR
57410,-1,-1,-1,-1,0,0,0,0,34.837136,2316.66957,57410,57410,57410,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2431381,2259214,2260166,2259214,2260166,2259214,2260166,0,0,1.645156,97.064179,171215,2087999,810460.333333,1106381.042045,2259214,2259214,2259214,0,2087999,2087999,2087999,0,NONTOR
55688,-1,-1,-1,-1,0,0,0,0,35.91438,2765.407269,55688,55688,55688,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57517,-1,-1,-1,-1,0,0,0,0,34.772328,2312.359824,57517,57517,57517,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57,-1,-1,-1,-1,0,0,0,0,35087.719298,1403508.77193,57,57,57,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57312,-1,-1,-1,-1,0,0,0,0,34.896706,2320.630932,57312,57312,57312,0,-1,0,-1,0,-1,0,-1,0,NONTOR
177771,-1,-1,-1,-1,0,0,0,0,11.250429,483.768444,177771,177771,177771,0,-1,0,-1,0,-1,0,-1,0,NONTOR
56653,-1,-1,-1,-1,0,0,0,0,35.302632,2718.302649,56653,56653,56653,0,-1,0,-1,0,-1,0,-1,0,NONTOR
56784,-1,-1,-1,-1,0,0,0,0,35.221189,2712.031558,56784,56784,56784,0,-1,0,-1,0,-1,0,-1,0,NONTOR
172665,-1,-1,-1,-1,0,0,0,0,11.583123,498.074306,172665,172665,172665,0,-1,0,-1,0,-1,0,-1,0,NONTOR
56579,-1,-1,-1,-1,0,0,0,0,35.348804,2721.857933,56579,56579,56579,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55988,-1,-1,-1,-1,0,0,0,0,35.72194,2750.589412,55988,55988,55988,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55615,-1,-1,-1,-1,0,0,0,0,35.961521,2769.03713,55615,55615,55615,0,-1,0,-1,0,-1,0,-1,0,NONTOR
13172172,209503,30903,6140615,6148854,2589647.2,2634434.4,2289818.400009,2332595.813466,0.911011,80.776352,50,5970304,1197470.181818,1908990.828946,1299479,3250711.25,6140615,2086284.093771,1089976,3126777,5970304,2082590.638229,NONTOR
55783,-1,-1,-1,-1,0,0,0,0,35.853217,2760.697704,55783,55783,55783,0,-1,0,-1,0,-1,0,-1,0,NONTOR
56061,-1,-1,-1,-1,0,0,0,0,35.675425,2747.007724,56061,56061,56061,0,-1,0,-1,0,-1,0,-1,0,NONTOR
64,-1,-1,-1,-1,0,0,0,0,31250,1250000,64,64,64,0,-1,0,-1,0,-1,0,-1,0,NONTOR
633,633,-1,633,-1,633,0,0,0,3159.557662,126382.306477,633,633,633,0,-1,0,-1,0,-1,0,-1,0,NONTOR
13412,13412,-1,13412,-1,13412,0,0,0,149.120191,5964.807635,13412,13412,13412,0,-1,0,-1,0,-1,0,-1,0,NONTOR
