@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement

@attribute duration numeric
@attribute total_fiat numeric
@attribute total_biat numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {TOR,NONTOR}

@data
9368711,16,4,1564818,1549373,190205.285714,203290.456522,389822.391917,370323.719754,10.353612,4802.688438,4,1523088,97590.739583,267600.198443,1871488,1983656.333333,2195089,183219.697914,1234883,1420565,1523088,161096.539275,NONTOR
7340238,18,4,1567554,1527893,165686.977273,186914.846154,317267.548742,304370.651301,11.580006,4340.186245,4,1517774,87383.785714,221462.862028,1491627,3572433,5653239,2942704.065867,1131498,1324636,1517774,273138.379008,NONTOR
4644225,29,15,1270547,1079974,165865.178571,195302.130435,329473.126261,300492.588227,11.412022,4161.512416,15,1079974,89312.019231,217475.425246,1758922,1758922,1758922,0,1079974,1079974,1079974,0,NONTOR
4978735,19,8,2492050,2457286,239543.25,276596.388889,612435.304238,628339.573544,8.034169,3918.666087,8,2441990,127659.871795,436959.716436,1710925,2382905,3054885,950323.229643,1346073,1894031.5,2441990,774930.342317,NONTOR
11838189,19,10,3094089,3093543,243766.5,295954.725,599721.781709,625632.703972,7.602514,2802.540152,10,3042717,133013.359551,436129.639296,1747431,2400446,3240696,623274.390468,1394455,1983227,3042717,725987.829075,NONTOR
11771793,30,6,3149632,2964504,244008.020833,255167.347826,632857.385277,607541.35537,8.155087,3683.296164,6,2964504,123913.610526,435676.95294,1443143,2872733,3563174,965103.524821,1065834,1933295,2964504,1008644.5228,NONTOR
13942087,22,6,2426308,2425956,231527.716667,248101.035714,516661.130191,507941.688525,8.463582,3683.88176,6,2375478,119163.136752,363365.684615,2076878,2741696.8,4001564,772121.497542,1252392,1719479.4,2375478,430172.04696,NONTOR
7863522,30,8,2067690,2068091,244213.125,252051.483871,571806.194575,562812.286699,8.266016,3567.866918,8,2017289,122867.53125,400581.170736,2092947,2535198.666667,3282729,650992.780391,1707343,1897912,2017289,166786.859124,NONTOR
8259704,18,9,2321059,2278426,269051.3,330388.16,639533.232126,637243.988848,6.900974,2352.384541,9,2270116,147494.714286,449957.584262,2368851,2687726,3162320,419028.124009,1702783,1980072,2270116,283881.490662,NONTOR
9501115,28,16,4238250,4049808,296908.78125,364985.5,807291.57874,825945.83339,6.315048,2260.366283,16,4049808,161035.847458,571035.072721,4457215,4565761,4674307,153507.225338,1632072,2840940,4049808,1709597.520719,NONTOR
3483711,19,12,1039941,851636,143033.25,155777.136364,236563.523638,207113.54334,13.77841,5734.689244,12,851636,74121.510638,145636.797287,-1,0,-1,0,-1,0,-1,0,NONTOR
12128582,21,8,8107194,7918721,461149.076923,527329.652174,1616625.83406,1669652.396125,4.204943,1559.291927,8,7918721,242571.64,1148808.901163,2762034,5957443.5,9152853,4518991.452236,2066591,4992656,7918721,4138080.807385,NONTOR
216249,27,10,78594,187939,15779.8,54062.25,35114.243228,90233.916095,50.867287,17313.37486,10,137318,21624.9,44117.956981,-1,0,-1,0,-1,0,-1,0,NONTOR
10300439,18,5,3029278,2997586,206406.55102,223922.586957,529234.255643,528180.127729,9.417074,4264.866769,5,2979791,107296.239583,374934.602757,1566070,2510109.5,3810504,1123164.83466,1197148,1725752.75,2979791,839675.395401,NONTOR
13779710,72,138,13099598,13090662,1525469.666667,1721668.875,4340984.862275,4594460.313009,1.378839,564.888521,23,13047812,765539.444444,3065746.578248,13243650,13200000,13243650,0,13047812,13000000,13047812,0,NONTOR
620945,18,6,156252,183469,31283.142857,51745.416667,49119.297534,65032.495405,45.092561,21336.833375,6,138002,22997.962963,38169.67036,-1,0,-1,0,-1,0,-1,0,NONTOR
244971,-1,-1,-1,-1,0,0,0,0,8.164232,351.061962,244971,244971,244971,0,-1,0,-1,0,-1,0,-1,0,NONTOR
58053,-1,-1,-1,-1,0,0,0,0,34.451277,1481.404923,58053,58053,58053,0,-1,0,-1,0,-1,0,-1,0,NONTOR
54824,-1,-1,-1,-1,0,0,0,0,36.480374,2808.988764,54824,54824,54824,0,-1,0,-1,0,-1,0,-1,0,NONTOR
58983,-1,-1,-1,-1,0,0,0,0,33.908075,1458.047234,58983,58983,58983,0,-1,0,-1,0,-1,0,-1,0,NONTOR
56720,-1,-1,-1,-1,0,0,0,0,35.260931,2715.091678,56720,56720,56720,0,-1,0,-1,0,-1,0,-1,0,NONTOR
59817,-1,-1,-1,-1,0,0,0,0,33.435311,2223.448184,59817,59817,59817,0,-1,0,-1,0,-1,0,-1,0,NONTOR
10758874,10531933,10758874,10531933,10758874,10500000,10800000,0,0,0.371786,42.476564,50031,10531933,3586291.333333,6015436.65842,10581964,10600000,10581964,0,10531933,10500000,10531933,0,NONTOR
12888333,89979,44534,12624278,12492923,4296111,4221436,7212526.75983,7163436.110939,0.620716,64.399329,79,12492923,1841190.428571,4697280.955504,12838305,12800000,12838305,0,12492923,12500000,12492923,0,NONTOR
57059,-1,-1,-1,-1,0,0,0,0,35.051438,2330.920626,57059,57059,57059,0,-1,0,-1,0,-1,0,-1,0,NONTOR
11878561,159773,160546,3687861,3521252,2331220.4,2375712.2,1381976.8023,1364931.959182,1.010223,81.407167,49999,3465678,1079869.181818,1421278.297957,2044629,2926534.5,3637089,772802.619356,1994205,2805930.5,3465678,696022.613945,NONTOR
55030,-1,-1,-1,-1,0,0,0,0,36.343812,2798.47356,55030,55030,55030,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57023,-1,-1,-1,-1,0,0,0,0,35.073567,2332.392193,57023,57023,57023,0,-1,0,-1,0,-1,0,-1,0,NONTOR
11390324,68498,41928,8511243,8582369,1884583.166667,1869855.333333,3306002.601913,3337638.95354,1.229113,102.104207,79,8408489,876178.769231,2300815.428653,2463882,5521811.5,8579741,4324565.371681,1529086,4968787.5,8408489,4864472.511815,NONTOR
12021295,129042,130025,9803389,10025737,2359679,2404259,4177254.123183,4276257.506631,0.998229,83.601642,50015,9803389,1092845,2902928.679212,1212858,5533131,9853404,6109788.669754,1032008,5417698.5,9803389,6202302.985471,NONTOR
56208,-1,-1,-1,-1,0,0,0,0,35.582124,2739.823513,56208,56208,56208,0,-1,0,-1,0,-1,0,-1,0,NONTOR
60344,-1,-1,-1,-1,0,0,0,0,33.143312,2204.030227,60344,60344,60344,0,-1,0,-1,0,-1,0,-1,0,NONTOR
8194952,89905,36324,5404093,5625758,1328680.5,1365825.333333,2066113.229,2158809.806473,1.708369,171.935113,88,5404093,630380.923077,1478768.455755,1488138,3541538,5594938,2903946.128977,1316693,3360393,5404093,2890228.257422,NONTOR
57536,-1,-1,-1,-1,0,0,0,0,34.760845,1494.716352,57536,57536,57536,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57572,-1,-1,-1,-1,0,0,0,0,34.739109,2310.150768,57572,57572,57572,0,-1,0,-1,0,-1,0,-1,0,NONTOR
5873562,80136,34443,5621745,5480150,1957854,1883653.666667,3173352.811565,3115074.089515,1.362036,140.800421,69,5480150,839080.285714,2047241.62727,5822573,5822573,5822573,0,5480150,5480150,5480150,0,NONTOR
54937,-1,-1,-1,-1,0,0,0,0,36.405337,2803.210951,54937,54937,54937,0,-1,0,-1,0,-1,0,-1,0,NONTOR
9096970,130378,131955,8743412,8965015,4436895,4548485,6090334.74799,6245916.624628,0.65956,73.980677,49968,8743412,1819394,3870961.082049,8925335,8925335,8925335,0,8743412,8743412,8743412,0,NONTOR
8757913,208874,37291,8058185,8230579,2919304.333333,2845583,4452633.946304,4664980.674177,0.91346,98.65364,48,8058185,1251130.428571,3003118.685199,8267059,8267059,8267059,0,8058185,8058185,8058185,0,NONTOR
57636,-1,-1,-1,-1,0,0,0,0,34.700534,1492.122979,57636,57636,57636,0,-1,0,-1,0,-1,0,-1,0,NONTOR
54889,-1,-1,-1,-1,0,0,0,0,36.437173,2805.662337,54889,54889,54889,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57271,-1,-1,-1,-1,0,0,0,0,34.921688,2322.29226,57271,57271,57271,0,-1,0,-1,0,-1,0,-1,0,NONTOR
13147941,90858,43339,10144287,10366032,2603247.6,2629588.2,4335250.613873,4444633.640788,0.91269,100.31989,81,10144287,1195267.363636,3051244.765711,2610685,6402467.5,10194250,5362390.237069,2419489,6281888,10144287,5462257.049096,NONTOR
11718031,90559,37796,8949375,9170828,1932783,1953005.166667,3484260.870372,3574968.590561,1.19474,123.911603,107,8949375,901387,2448176.824835,1545777,5338356,9130935,5363516.658171,1374836,5162105.5,8949375,5356007.891262,NONTOR
57780,-1,-1,-1,-1,0,0,0,0,34.614053,1488.404292,57780,57780,57780,0,-1,0,-1,0,-1,0,-1,0,NONTOR
57401,-1,-1,-1,-1,0,0,0,0,34.842599,2317.032804,57401,57401,57401,0,-1,0,-1,0,-1,0,-1,0,NONTOR
14846225,135668,136622,11431645,11431717,4931764.666667,4932223,5837545.133293,5837142.390018,0.538858,48.699248,49556,11381740,2120889.285714,4246107.478098,3228330,7398334.5,11568339,5897276.919057,3178425,7280082.5,11381740,5800619.664709,NONTOR
